,id,stateabb,ccode,year,milex,milper,irst,pec,tpop,upop,cinc,version
361,361,CUB,40,1935,14488,16,0,31,4070,922,0.0017697593,2011
362,362,CUB,40,1936,18385,16,0,34,4110,944,0.0018334549,2011
363,363,CUB,40,1937,18485,19,0,38,4170,966,0.0018040766,2011
364,364,CUB,40,1938,18385,19,0,40,4230,983,0.0017454737,2011
365,365,CUB,40,1939,18477,19,0,42,4250,1006,0.0015867949,2011
366,366,CUB,40,1940,17416,19,0,44,4290,1042,0.0014569231,2011
367,367,CUB,40,1941,,19,0,46,4330,1088,0.0017546256,2011
368,368,CUB,40,1942,15794,20,0,47,4370,1116,0.0014924143,2011
369,369,CUB,40,1943,,20,0,49,4780,1148,0.001826723,2011
370,370,CUB,40,1944,,20,0,56,4850,1173,0.0017596111,2011
371,371,CUB,40,1945,,21,0,74,4930,1199,0.0017084641,2011
372,372,CUB,40,1946,,18,0,81,5040,1224,0.002149998,2011
373,373,CUB,40,1947,,18,0,95,5150,1261,0.001898205,2011
374,374,CUB,40,1948,39943,18,0,97,5287,1298,0.0017359498,2011
375,375,CUB,40,1949,,19,0,98,5399,1337,0.0017946942,2011
376,376,CUB,40,1950,39175,20,0,431,5858,1372,0.0016774255,2011
377,377,CUB,40,1951,,20,0,612,5638,1395,0.0017868951,2011
378,378,CUB,40,1952,56000,20,0,643,5759,1416,0.0014931128,2011
379,379,CUB,40,1953,53000,21,0,712,6129,1440,0.001493723,2011
380,380,CUB,40,1954,,21,0,706,6254,1463,0.0016421061,2011
381,381,CUB,40,1955,54000,13,0,802,6426,1488,0.0013483645,2011
382,382,CUB,40,1956,51000,13,3,884,6513,1509,0.0013234533,2011
383,383,CUB,40,1957,56100,19,12,3224,6641,1538,0.0014732383,2011
384,384,CUB,40,1958,,19,20,5496,6763,1568,0.0017592495,2011
385,385,CUB,40,1959,,19,29,5298,6901,1599,0.0017134912,2011
386,386,CUB,40,1960,175000,46,37,4748,7029,1609,0.0018324672,2011
387,387,CUB,40,1961,175000,270,46,4431,7134,1620,0.0037443023,2011
388,388,CUB,40,1962,200000,270,54,5378,7254,1630,0.0036521628,2011
389,389,CUB,40,1963,200000,80,63,5412,7415,1641,0.0019923216,2011
390,390,CUB,40,1964,200000,110,52,5023,7612,1651,0.0021613606,2011
391,391,CUB,40,1965,140000,110,36,5189,7809,1661,0.0021012598,2011
392,392,CUB,40,1966,230000,110,67,5347,7985,1672,0.0020862762,2011
393,393,CUB,40,1967,170000,110,120,5544,8139,1710,0.0019963172,2011
394,394,CUB,40,1968,213000,110,120,10742,8284,1747,0.002098043,2011
395,395,CUB,40,1969,186000,140,119,11264,8421,1785,0.0022413344,2011
396,396,CUB,40,1970,228000,140,140,13767,8546,1822,0.0022710396,2011
397,397,CUB,40,1971,290000,140,111,12499,8678,1855,0.00225202,2011
398,398,CUB,40,1972,267000,140,187,12042,8041,1889,0.002161426,2011
399,399,CUB,40,1973,270000,140,221,13596,9011,1922,0.002184566,2011
400,400,CUB,40,1974,282000,140,250,14384,9162,1956,0.0021379085,2011
401,401,CUB,40,1975,326000,120,298,15473,9299,1989,0.0020483625,2011
402,402,CUB,40,1976,,125,250,15497,9430,2216,0.0023364043,2011
403,403,CUB,40,1977,770000,200,330,16463,9547,2444,0.002782183,2011
404,404,CUB,40,1978,1031579,210,324,15953,9644,2671,0.0028752054,2011
405,405,CUB,40,1979,1136486,210,313,16619,9720,2898,0.002878482,2011
406,406,CUB,40,1980,1126388,220,292,15706,9724,3126,0.0028998344,2011
407,407,CUB,40,1981,1272515,225,317,16370,9724,3353,0.002950463,2011
408,408,CUB,40,1982,1330000,230,290,17217,9801,3395,0.002967249,2011
409,409,CUB,40,1983,1338001,250,352,16987,9897,3428,0.0030725957,2011
410,410,CUB,40,1984,1357214,297,325,17243,9994,3492,0.0032743649,2011
411,411,CUB,40,1985,1350000,297,401,17039,10098,3597,0.0032881666,2011
412,412,CUB,40,1986,1480000,297,412,17434,10199,3659,0.0032609096,2011
413,413,CUB,40,1987,1660000,297,402,18249,10301,3802,0.0032813393,2011
414,414,CUB,40,1988,2240000,297,321,19915,10412,3944,0.0033445344,2011
415,415,CUB,40,1989,1830000,297,314,19914,10523,4007,0.0033451375,2011
416,416,CUB,40,1990,1691000,297,270,18222,10624,4070,0.003239878,2011
417,417,CUB,40,1991,1160000,297,270,16458,10744,4134,0.0033027634,2011
418,418,CUB,40,1992,,175,200,16627,10831,4168,0.0027787688,2011
419,419,CUB,40,1993,,175,100,14156,10904,4202,0.0027182787,2011
420,420,CUB,40,1994,356,140,131,14770,10950,4314,0.0020393103,2011
421,421,CUB,40,1995,700000,70,207,9037,10980,4426,0.0016134499,2011
422,422,CUB,40,1996,715000,70,231,10289,11019,4270,0.0015958447,2011
423,423,CUB,40,1997,720000,55,342,9480,11059,4384,0.0014887854,2011
424,424,CUB,40,1998,765000,55,283,8930,11116,4400,0.001478381,2011
425,425,CUB,40,1999,750000,50,303,10114,11160,4424,0.0014311263,2011
426,426,CUB,40,2000,735000,58,336,12406,11201,4448,0.0014943966,2011
427,427,CUB,40,2001,735000,46,270,12925,11157,4471,0.0014003583,2011
428,428,CUB,40,2002,1152000,46,268,12989,11212,2925,0.0013892639,2011
429,429,CUB,40,2003,1208000,46,210,13820,11246,2927,0.0013494915,2011
430,430,CUB,40,2004,1320000,48,192,12731,11273,2927,0.0013325532,2011
431,431,CUB,40,2005,1444000,49,245,12063,11292,2927,0.00135195,2011
432,432,CUB,40,2006,1668000,49,257,11986,11301,2928,0.0013577346,2011
433,433,CUB,40,2007,2148000,49,268,12375,11302,2928,0.0013902683,2011
434,434,CUB,40,2008,2296000,49,279,16377,11296,2929,0.0013975615,2011
435,435,CUB,40,2009,19060000,49,267,17071,11289,2929,0.0032798394,2011
436,436,CUB,40,2010,,49,278,16275,11282,2930,0.0013029377,2011
437,437,CUB,40,2011,96000,49,282,16316,11276,2930,0.0010890211,2011
438,438,CUB,40,2012,,49,277,16460,11271,2931,0.0012781041,2011
439,439,HAI,41,1859,,30,0,0,465,0,0.0021028789,2011
440,440,HAI,41,1860,,16,0,0,476,0,0.0008371642,2011
441,441,HAI,41,1861,,4,0,0,487,0,0.00029791263,2011
442,442,HAI,41,1862,,4,0,0,499,0,0.00029637918,2011
443,443,HAI,41,1863,163,4,0,0,511,0,0.00034724796,2011
444,444,HAI,41,1864,,4,0,0,524,0,0.00027519919,2011
445,445,HAI,41,1865,,4,0,0,537,0,0.0002884784,2011
446,446,HAI,41,1866,,4,0,0,550,0,0.00032804374,2011
447,447,HAI,41,1867,,4,0,0,564,0,0.0003295453,2011
448,448,HAI,41,1868,,4,0,0,578,0,0.00033817725,2011
449,449,HAI,41,1869,,4,0,0,592,0,0.00034564815,2011
450,450,HAI,41,1870,,4,0,0,607,0,0.0003509898,2011
451,451,HAI,41,1871,,4,0,0,622,0,0.00030153358,2011
452,452,HAI,41,1872,,4,0,0,637,0,0.00034983683,2011
453,453,HAI,41,1873,,4,0,0,653,0,0.00034811618,2011
454,454,HAI,41,1874,,4,0,0,669,0,0.00035673467,2011
455,455,HAI,41,1875,,4,0,0,686,0,0.00035488643,2011
456,456,HAI,41,1876,166,4,0,0,703,0,0.0004402408,2011
457,457,HAI,41,1877,166,4,0,0,720,0,0.00042509366,2011
458,458,HAI,41,1878,,7,0,0,738,0,0.0004561698,2011
459,459,HAI,41,1879,,7,0,0,756,0,0.000497799,2011
460,460,HAI,41,1880,,7,0,0,775,0,0.0004981111,2011
461,461,HAI,41,1881,208,7,0,0,794,0,0.0006048357,2011
462,462,HAI,41,1882,242,7,0,0,814,0,0.000632096,2011
463,463,HAI,41,1883,244,7,0,0,834,0,0.0006626447,2011
464,464,HAI,41,1884,,5,0,0,855,0,0.0004189639,2011
465,465,HAI,41,1885,219,7,0,0,876,0,0.0006196857,2011
466,466,HAI,41,1886,219,7,0,0,898,0,0.0006223907,2011
467,467,HAI,41,1887,,7,0,0,920,0,0.0005037859,2011
468,468,HAI,41,1888,,7,0,0,943,0,0.00049724156,2011
469,469,HAI,41,1889,,5,0,0,966,0,0.000411959,2011
470,470,HAI,41,1890,,5,0,0,990,0,0.00041329445,2011
471,471,HAI,41,1891,267,5,0,0,1014,0,0.00055831927,2011
472,472,HAI,41,1892,331,5,0,0,1039,0,0.0006086719,2011
473,473,HAI,41,1893,331,5,0,0,1065,0,0.0006017035,2011
474,474,HAI,41,1894,,5,0,0,1092,0,0.00041678385,2011
475,475,HAI,41,1895,,7,0,0,1119,0,0.0004943743,2011
476,476,HAI,41,1896,374,5,0,0,1146,0,0.0006225689,2011
477,477,HAI,41,1897,265,7,0,0,1175,0,0.0005775434,2011
478,478,HAI,41,1898,349,7,0,0,1204,0,0.0005880521,2011
479,479,HAI,41,1899,279,7,0,0,1233,0,0.0005590298,2011
480,480,HAI,41,1900,275,7,0,0,1250,0,0.0005157478,2011
481,481,HAI,41,1901,281,7,0,0,1290,0,0.00052644796,2011
482,482,HAI,41,1902,281,7,0,0,1340,0,0.00053410407,2011
483,483,HAI,41,1903,277,7,0,0,1380,0,0.000542569,2011
484,484,HAI,41,1904,282,7,0,0,1430,0,0.00053472904,2011
485,485,HAI,41,1905,305,7,0,0,1470,0,0.00047725154,2011
486,486,HAI,41,1906,383,7,0,0,1510,0,0.0005688549,2011
487,487,HAI,41,1907,325,7,0,0,1560,0,0.0005653133,2011
488,488,HAI,41,1908,,7,0,0,1560,0,0.00049589865,2011
489,489,HAI,41,1909,,12,0,0,1640,0,0.0006573116,2011
490,490,HAI,41,1910,,12,0,0,1730,0,0.0006694827,2011
491,491,HAI,41,1911,,12,0,0,1770,0,0.0006687497,2011
492,492,HAI,41,1912,630,12,0,0,1820,100,0.0009553583,2011
493,493,HAI,41,1913,695,12,0,0,1860,101,0.00090609805,2011
494,494,HAI,41,1914,533,6,0,0,1910,102,0.00057953125,2011
495,495,HAI,41,1915,789,6,0,0,1950,104,0.0004730718,2011
496,496,HAI,41,1934,1340,3,0,0,1990,114,0.00042887044,2011
497,497,HAI,41,1935,1360,3,0,0,2040,115,0.00040724876,2011
498,498,HAI,41,1936,1360,3,0,0,2080,116,0.0004084017,2011
499,499,HAI,41,1937,1500,3,0,0,2120,118,0.00040274952,2011
500,500,HAI,41,1938,1760,3,0,0,2150,119,0.00040151944,2011
501,501,HAI,41,1939,1760,3,0,0,2790,120,0.00044501165,2011
502,502,HAI,41,1940,,,0,0,2830,120,0.00059896766,2011
503,503,HAI,41,1941,1509,,0,0,2880,121,0.00050434726,2011
504,504,HAI,41,1942,1509,5,0,0,2940,122,0.00045446574,2011
505,505,HAI,41,1943,,5,0,0,2980,124,0.0005444709,2011
506,506,HAI,41,1944,,5,0,0,3030,125,0.0005249106,2011
507,507,HAI,41,1945,,5,0,0,3090,127,0.00050887227,2011
508,508,HAI,41,1946,1940,5,0,0,3140,128,0.00051548996,2011
509,509,HAI,41,1947,2300,4,0,0,3200,129,0.00042661358,2011
510,510,HAI,41,1948,2740,3,0,0,3233,131,0.00040925067,2011
511,511,HAI,41,1949,3120,3,0,0,3293,133,0.00038858774,2011
512,512,HAI,41,1950,3540,3,0,1,3097,134,0.0003660107,2011
513,513,HAI,41,1951,3960,3,0,2,3149,136,0.00035863597,2011
514,514,HAI,41,1952,4580,3,0,2,3200,139,0.00034050207,2011
515,515,HAI,41,1953,5260,4,0,2,3251,143,0.00034724144,2011
516,516,HAI,41,1954,5140,4,0,3,3302,149,0.00034194512,2011
517,517,HAI,41,1955,5180,5,0,3,3354,160,0.00034330034,2011
518,518,HAI,41,1956,5440,5,0,3,3407,172,0.0003447699,2011
519,519,HAI,41,1957,5940,4,0,4,3460,184,0.00033805423,2011
520,520,HAI,41,1958,7000,4,0,6,3514,198,0.0003408604,2011
521,521,HAI,41,1959,6880,6,0,7,3568,218,0.00036080534,2011
522,522,HAI,41,1960,6560,6,0,7,3804,240,0.00036403892,2011
523,523,HAI,41,1961,6340,5,0,10,3872,255,0.00035555428,2011
524,524,HAI,41,1962,6320,5,0,12,3940,269,0.00035057208,2011
525,525,HAI,41,1963,6700,16,0,12,4008,284,0.0004364009,2011
526,526,HAI,41,1964,7760,15,0,12,4075,298,0.00042624783,2011
527,527,HAI,41,1965,7360,15,0,12,4143,313,0.00043097665,2011
528,528,HAI,41,1966,7080,10,0,12,4219,328,0.00038339518,2011
529,529,HAI,41,1967,7160,13,0,13,4294,342,0.00040178266,2011
530,530,HAI,41,1968,7160,12,0,67,4370,357,0.00039330227,2011
531,531,HAI,41,1969,7160,12,0,65,4445,371,0.00039147685,2011
532,532,HAI,41,1970,7160,12,0,483,4520,386,0.0003970432,2011
533,533,HAI,41,1971,7320,12,0,1937,4600,458,0.00044075257,2011
534,534,HAI,41,1972,7280,12,0,2007,4680,462,0.00043480058,2011
535,535,HAI,41,1973,7980,12,0,2035,4760,466,0.0004290964,2011
536,536,HAI,41,1974,8460,6,0,2148,4840,470,0.0003855452,2011
537,537,HAI,41,1975,10180,6,0,2224,4920,474,0.0003834409,2011
538,538,HAI,41,1976,11160,6,0,2298,5007,478,0.00037992923,2011
539,539,HAI,41,1977,12280,7,0,2371,5093,481,0.0003843987,2011
540,540,HAI,41,1978,13000,7,0,2461,5180,485,0.00038147927,2011
541,541,HAI,41,1979,13600,7,0,2522,5266,489,0.00037796635,2011
542,542,HAI,41,1980,15000,7,0,2653,5353,493,0.0003782979,2011
543,543,HAI,41,1981,24000,8,0,2198,5455,485,0.00037473853,2011
544,544,HAI,41,1982,26000,8,0,2274,5558,477,0.00037277458,2011
545,545,HAI,41,1983,28000,8,0,2325,5660,469,0.00036959708,2011
546,546,HAI,41,1984,30000,6,0,2338,5762,461,0.00035122334,2011
547,547,HAI,41,1985,30540,6,0,2366,5865,565,0.00036484742,2011
548,548,HAI,41,1986,,8,0,1719,5989,670,0.00044796668,2011
549,549,HAI,41,1987,42000,8,0,1746,6113,774,0.00039320192,2011
550,550,HAI,41,1988,35000,8,0,1790,6238,878,0.0004033717,2011
551,551,HAI,41,1989,45000,9,0,1782,6362,983,0.0004259961,2011
552,552,HAI,41,1990,16900,8,0,1804,6486,1086,0.00041977264,2011
553,553,HAI,41,1991,29400,8,0,1854,6625,1140,0.0004405,2011
554,554,HAI,41,1992,55000,8,0,1964,6764,1193,0.00045538382,2011
555,555,HAI,41,1993,,8,0,1928,6903,1247,0.0005302993,2011
556,556,HAI,41,1994,,0,0,1972,7041,1300,0.0004622484,2011
557,557,HAI,41,1995,59000,0,0,2023,7180,1354,0.00039678538,2011
558,558,HAI,41,1996,102000,0,0,2325,7336,1517,0.00041747032,2011
559,559,HAI,41,1997,46000,0,0,2322,7492,1569,0.00040471207,2011
560,560,HAI,41,1998,49000,0,0,2367,7952,1622,0.00041563573,2011
561,561,HAI,41,1999,50000,0,0,2350,8087,1677,0.00041442795,2011
562,562,HAI,41,2000,43000,,0,2235,8222,1777,0.00049739715,2011
563,563,HAI,41,2001,40000,3,0,2243,8132,1883,0.00043943268,2011
564,564,HAI,41,2002,32000,,0,2511,8860,1871,0.00055907544,2011
565,565,HAI,41,2003,22000,,0,2425,8996,1967,0.00056025584,2011
566,566,HAI,41,2004,,,0,2398,9130,2067,0.0007009001,2011
567,567,HAI,41,2005,,0,0,3954,9261,2171,0.00058398594,2011
568,568,HAI,41,2006,,0,0,4077,9389,2280,0.0005903549,2011
569,569,HAI,41,2007,,,0,4187,9514,2395,0.0007459354,2011
570,570,HAI,41,2008,,3,0,4253,9638,2516,0.000632381,2011
571,571,HAI,41,2009,,0,0,4418,9765,2643,0.00061087863,2011
572,572,HAI,41,2010,,0,0,4511,9896,2141,0.0005514411,2011
573,573,HAI,41,2011,,0,0,4708,10033,2197,0.0005515626,2011
574,574,HAI,41,2012,,0,0,4883,10174,2255,0.00055240997,2011
575,575,DOM,42,1894,,1,0,0,504,0,0.0001392575,2011
576,576,DOM,42,1895,,1,0,0,523,0,0.00014120106,2011
577,577,DOM,42,1896,,1,0,0,540,0,0.00014403493,2011
578,578,DOM,42,1897,,1,0,0,556,0,0.00014442988,2011
579,579,DOM,42,1898,,1,0,0,571,0,0.00014286129,2011
580,580,DOM,42,1899,,1,0,0,585,0,0.00014669869,2011
581,581,DOM,42,1900,,1,0,0,600,0,0.00014577607,2011
582,582,DOM,42,1901,,1,0,0,610,0,0.00014648636,2011
583,583,DOM,42,1902,,1,0,0,630,0,0.00014751872,2011
584,584,DOM,42,1903,87,1,0,0,640,0,0.00016685818,2011
585,585,DOM,42,1904,48,1,0,0,660,0,0.00014682846,2011
586,586,DOM,42,1905,74,1,0,0,670,0,0.00014512557,2011
587,587,DOM,42,1906,,1,0,0,680,0,0.00015282595,2011
588,588,DOM,42,1907,,1,0,0,700,0,0.00015600555,2011
589,589,DOM,42,1908,121,1,0,0,710,0,0.00018067336,2011
590,590,DOM,42,1909,146,1,0,0,730,0,0.00018850874,2011
591,591,DOM,42,1910,106,1,0,0,740,0,0.00017222484,2011
592,592,DOM,42,1911,,1,0,0,750,0,0.00015629598,2011
593,593,DOM,42,1912,,1,0,0,770,0,0.00015960126,2011
594,594,DOM,42,1913,237,1,0,0,780,0,0.00019834809,2011
595,595,DOM,42,1914,,1,0,0,800,0,0.00015960292,2011
596,596,DOM,42,1915,,1,0,0,810,0,0.00013864393,2011
597,597,DOM,42,1916,,1,0,0,820,0,0.00013977151,2011
598,598,DOM,42,1924,1081,2,0,0,1011,0,0.00023232098,2011
599,599,DOM,42,1925,964,2,0,0,1050,0,0.00022283793,2011
600,600,DOM,42,1926,860,2,0,0,1090,0,0.00022206648,2011
601,601,DOM,42,1927,1500,3,0,0,1130,0,0.0002699114,2011
602,602,DOM,42,1928,1600,2,0,0,1170,0,0.00024492326,2011
603,603,DOM,42,1929,1500,2,0,0,1210,0,0.00024280774,2011
604,604,DOM,42,1930,1100,2,0,0,1260,0,0.00023308759,2011
605,605,DOM,42,1931,1100,2,0,0,1300,0,0.00023690204,2011
606,606,DOM,42,1932,1100,2,0,0,1350,0,0.00024870402,2011
607,607,DOM,42,1933,1100,2,0,0,1390,0,0.00024500038,2011
608,608,DOM,42,1934,1200,3,0,0,1440,0,0.00026287584,2011
609,609,DOM,42,1935,1000,3,0,0,1480,0,0.00024083591,2011
610,610,DOM,42,1936,1800,3,0,0,1520,0,0.00025710024,2011
611,611,DOM,42,1937,2000,3,0,0,1560,0,0.00025425132,2011
612,612,DOM,42,1938,1900,3,0,0,1600,0,0.00025246287,2011
613,613,DOM,42,1939,1900,2,0,0,1630,0,0.00021563195,2011
614,614,DOM,42,1940,,3,0,0,1760,107,0.00035422895,2011
615,615,DOM,42,1941,,3,0,0,1800,117,0.000374913,2011
616,616,DOM,42,1942,2113,4,0,0,1840,128,0.00033100927,2011
617,617,DOM,42,1943,2355,4,0,0,1890,139,0.000340862,2011
618,618,DOM,42,1944,3141,4,0,0,1930,152,0.00033778496,2011
619,619,DOM,42,1945,3574,4,0,4,1980,166,0.00033819687,2011
620,620,DOM,42,1946,3856,7,0,5,2030,169,0.00045093423,2011
621,621,DOM,42,1947,5500,10,0,6,2080,172,0.0004415673,2011
622,622,DOM,42,1948,,15,0,7,2130,175,0.0005683945,2011
623,623,DOM,42,1949,,15,0,9,2190,178,0.000532801,2011
624,624,DOM,42,1950,17649,15,0,10,2240,182,0.00049698335,2011
625,625,DOM,42,1951,,15,0,12,2310,195,0.00050919,2011
626,626,DOM,42,1952,,16,0,14,2297,208,0.0004895357,2011
627,627,DOM,42,1953,25178,16,0,21,2379,223,0.00045628005,2011
628,628,DOM,42,1954,22369,16,0,23,2464,239,0.00045402366,2011
629,629,DOM,42,1955,30372,9,0,24,2554,256,0.00041130808,2011
630,630,DOM,42,1956,,9,0,29,2644,275,0.00043845444,2011
631,631,DOM,42,1957,,18,0,32,2740,295,0.0005362378,2011
632,632,DOM,42,1958,34500,18,0,35,2839,311,0.00050735584,2011
633,633,DOM,42,1959,42600,18,0,39,2941,328,0.00052150746,2011
634,634,DOM,42,1960,33400,18,0,43,3231,346,0.00051104993,2011
635,635,DOM,42,1961,31600,19,0,46,3341,367,0.00052105397,2011
636,636,DOM,42,1962,33100,19,0,54,3453,401,0.0005170463,2011
637,637,DOM,42,1963,34000,20,0,56,3569,439,0.00052606704,2011
638,638,DOM,42,1964,37000,19,0,65,3687,481,0.00052689476,2011
639,639,DOM,42,1965,35000,17,0,62,3806,526,0.0005244731,2011
640,640,DOM,42,1966,32400,19,0,77,3926,576,0.0005315882,2011
641,641,DOM,42,1967,31200,19,0,86,4049,630,0.0005349173,2011
642,642,DOM,42,1968,32500,18,0,667,4173,690,0.00054950884,2011
643,643,DOM,42,1969,31000,17,0,868,4222,757,0.0005521125,2011
644,644,DOM,42,1970,31600,17,0,1123,4062,828,0.000550026,2011
645,645,DOM,42,1971,31900,16,0,1234,4182,941,0.0005670067,2011
646,646,DOM,42,1972,34400,16,0,1349,4305,1055,0.0005853861,2011
647,647,DOM,42,1973,36600,16,0,2534,4432,1068,0.00060086604,2011
648,648,DOM,42,1974,47600,18,0,2852,4562,1281,0.0006539553,2011
649,649,DOM,42,1975,57200,18,0,3254,4697,1395,0.0006786467,2011
650,650,DOM,42,1976,67400,18,0,3487,4835,1508,0.00069791905,2011
651,651,DOM,42,1977,75800,19,0,3573,5303,1621,0.0007339131,2011
652,652,DOM,42,1978,87100,19,0,3703,5431,1734,0.0007458457,2011
653,653,DOM,42,1979,158000,19,0,3947,5562,1848,0.00077633816,2011
654,654,DOM,42,1980,165000,24,0,3610,5697,1961,0.0008108202,2011
655,655,DOM,42,1981,118000,24,0,3698,5836,2074,0.0008050842,2011
656,656,DOM,42,1982,128000,25,0,3575,5978,2061,0.00079793314,2011
657,657,DOM,42,1983,129000,23,0,4108,6123,2048,0.0007803543,2011
658,658,DOM,42,1984,156000,22,0,3911,6269,2035,0.00075907964,2011
659,659,DOM,42,1985,50990,22,0,3957,6416,2022,0.000728101,2011
660,660,DOM,42,1986,68690,21,0,4098,6565,2009,0.00071394106,2011
661,661,DOM,42,1987,76600,21,0,4471,6716,2055,0.00071681576,2011
662,662,DOM,42,1988,60000,20,0,4022,6867,2101,0.00069852197,2011
663,663,DOM,42,1989,60620,21,0,4086,7019,2146,0.00071040454,2011
664,664,DOM,42,1990,57210,21,37,3316,7170,2194,0.00069881283,2011
665,665,DOM,42,1991,34790,21,39,4140,7320,2240,0.00073192467,2011
666,666,DOM,42,1992,59000,22,33,4271,7471,2267,0.0007499874,2011
667,667,DOM,42,1993,108000,22,35,4695,7620,2329,0.0007611374,2011
668,668,DOM,42,1994,115000,22,37,4948,7769,2510,0.00077322207,2011
669,669,DOM,42,1995,109000,22,40,4829,7915,2692,0.0007779793,2011
670,670,DOM,42,1996,116000,22,42,5012,8052,2873,0.00078597525,2011
671,671,DOM,42,1997,119000,22,82,5054,8097,3055,0.00079686515,2011
672,672,DOM,42,1998,115000,25,36,4917,8232,3236,0.00082077464,2011
673,673,DOM,42,1999,114000,30,43,4593,8364,3417,0.0008588254,2011
674,674,DOM,42,2000,169000,24,39,4573,8495,3599,0.00082430785,2011
675,675,DOM,42,2001,156000,24,36,4813,8688,3780,0.0008455473,2011
676,676,DOM,42,2002,229000,24,0,5085,8935,2630,0.0008083119,2011
677,677,DOM,42,2003,156000,26,0,6688,9071,2697,0.0008223221,2011
678,678,DOM,42,2004,128000,25,0,6104,9207,2757,0.0007995415,2011
679,679,DOM,42,2005,273000,25,0,5891,9343,2819,0.00081908994,2011
680,680,DOM,42,2006,256000,25,0,6417,9479,2882,0.00081829727,2011
681,681,DOM,42,2007,271000,25,0,6847,9615,2946,0.0008203982,2011
682,682,DOM,42,2008,278000,50,0,6843,9750,3013,0.0010195458,2011
683,683,DOM,42,2009,265000,50,0,6121,9884,3080,0.0010022863,2011
684,684,DOM,42,2010,231000,50,0,6805,10017,3150,0.0009948225,2011
685,685,DOM,42,2011,342000,25,0,7068,10148,3221,0.000808036,2011
686,686,DOM,42,2012,363000,25,0,7352,10277,3293,0.00080995075,2011
687,687,JAM,51,1962,980,2,0,75,1660,123,0.00015065752,2011
688,688,JAM,51,1963,4201,1,0,80,1696,120,0.00014286337,2011
689,689,JAM,51,1964,4481,1,0,88,1739,118,0.00014135716,2011
690,690,JAM,51,1965,4761,1,0,98,1760,115,0.00013946617,2011
691,691,JAM,51,1966,5013,1,0,107,1783,112,0.00013586253,2011
692,692,JAM,51,1967,5321,1,0,120,1804,110,0.00013338559,2011
693,693,JAM,51,1968,5741,1,0,2269,1824,107,0.00018491576,2011
694,694,JAM,51,1969,5321,1,0,2840,1844,104,0.00019177323,2011
695,695,JAM,51,1970,6441,1,0,2691,1810,104,0.00017709493,2011
696,696,JAM,51,1971,7788,4,0,3008,1890,104,0.00020313136,2011
697,697,JAM,51,1972,8863,4,0,3019,1930,104,0.00019964608,2011
698,698,JAM,51,1973,14520,4,0,3276,1960,104,0.00020199227,2011
699,699,JAM,51,1974,16939,4,0,2956,1990,104,0.00019353376,2011
700,700,JAM,51,1975,21999,1,0,2689,2030,104,0.000169964,2011
701,701,JAM,51,1976,29260,1,0,2583,2050,104,0.00016629719,2011
